id,predicted_price
6708200320,492890.56
2426059076,583427.75
3260200200,595112.56
2770601741,497226.53
4338800500,214611.47
9201000320,742385.25
7655900038,370302.25
3625059140,597088.25
4222310010,231557.97
2114700115,318002.6
3291800710,336486.84
9406590010,411365.78
3025059124,2807741.5
7972601250,428958.25
930000470,1033312.4
6690500060,466022.66
16000015,212397.0
5693501102,563017.44
8079040490,432513.7
7225000155,325885.66
8819900170,773504.3
7972601270,330354.9
1224069074,776495.8
5126900321,336627.2
3438501860,285168.44
2822069080,422553.38
1656600310,589047.0
3856900507,1256370.5
1626069139,425267.88
2524049257,1248399.2
3904960150,568478.06
7214820610,438438.03
7977201845,578468.9
2428100080,896319.94
2202500135,406440.38
1523550220,702906.56
2313900610,481045.16
4123840050,374760.4
2125059124,1158699.6
1225039067,477542.75
6431500283,473044.4
2473380010,310527.2
5694501195,407898.78
2881700046,358911.66
6837820330,332948.38
2337300370,202011.48
3876540630,228067.77
626059317,348544.75
3374500520,356155.66
7228501903,359709.5
4019300051,466938.22
4232902615,667733.94
3546000090,240250.61
8127700215,775399.9
3438501100,404525.72
1769600066,800014.75
8146100610,653047.6
3052700695,532974.56
7954310210,636541.75
3761700053,2111976.0
1320069179,314706.12
1331900410,748131.2
7303100210,303341.9
2464400285,479018.28
6163901150,325755.5
8955800045,397488.44
2314300200,417123.22
9528104360,422955.8
4177100005,661295.7
8856960260,320862.72
1828001220,626057.56
3066400710,689188.7
624110610,847769.2
4040800260,375452.4
5019500215,524709.56
2481630180,1231209.5
7203170190,687741.0
510001280,888246.4
9430110120,759923.8
1565950030,324847.16
9828202255,822692.44
3878900270,468583.75
8091600080,250531.66
1112000035,282457.06
2228900270,285426.22
6648701740,291146.7
1245003740,671026.06
2174503441,600626.94
7708250010,307305.66
6072300110,676551.7
2329800140,263230.66
1494300040,503228.9
3832050130,285705.44
7203100730,855983.1
7199330170,488245.2
7785000220,706739.06
1250201175,427563.56
4054500180,1050747.1
7905200061,429101.84
3751604895,177840.73
5220300140,286705.6
3323059027,309770.94
8651611980,910848.7
8673400190,529625.44
1668500100,812367.56
1023059365,572491.3
3308030060,321064.66
4232400860,952112.7
2144800615,265740.53
1568100920,1855283.2
9406510040,512825.4
2923049421,327955.34
1051000040,1480338.5
2077700042,660982.0
9423800030,239385.6
9818700455,664104.3
7133300675,408692.5
4113800550,618934.75
5553300375,1580236.8
2025701530,259928.95
7942601155,409768.16
7524300020,265514.3
2520069100,307402.97
5412300410,242392.72
7504110760,720737.25
2594200350,459241.47
2722059013,225740.53
8078430480,523506.75
1423069162,536683.2
8856001090,144754.72
7000100631,670501.56
4222200280,210958.08
7971300050,610056.6
2009001600,232673.58
6619910140,692348.06
2877100985,523145.56
1196000007,307921.5
1330850130,740507.2
6664900410,266503.22
1231001110,289291.88
9235900030,254321.98
9407101840,296232.3
9523103001,407711.4
2149800278,360507.44
7234601198,631716.8
9476700035,422579.6
9297301065,647500.6
518500700,818626.7
7843500090,321035.2
6056110780,329376.28
2345700260,342610.12
3509600070,202781.22
1431700280,381680.5
1623049174,273447.38
3024089049,336040.66
7853340450,415368.94
7732410360,759591.25
1446800995,301165.5
2946000285,233274.19
425079100,454238.72
3876313040,418683.78
1762600260,932838.8
1925069121,975108.4
7443000480,855057.8
7820000015,382388.56
4027701253,483225.44
2826049165,373971.0
5426300060,962136.2
1278000210,160089.42
923000270,359477.4
7657600005,240074.83
3024079057,335191.66
3276180020,326720.2
7304300760,275165.3
3908100020,529926.9
8835400805,627207.06
4051150070,219454.38
3904930530,485712.22
6163900971,377700.88
7942600310,424395.03
4365700330,299429.34
423059207,295034.97
3992700265,329665.8
7177300090,445651.7
2540820010,694479.4
5700002510,926099.75
5201000030,575879.25
7631800015,1899140.1
2922702965,684578.44
1525059198,825404.0
1245003160,720535.56
3810000455,315313.25
7855600080,607371.1
5701500030,1101072.2
7504020400,610445.8
1402600570,311637.28
7575610760,288552.97
8731990370,368888.56
5021900090,895351.4
290000075,457194.38
2841500010,448306.44
3955900830,430977.22
7852110140,565675.8
1311400350,241535.16
7773800015,574436.4
4123400320,503259.6
2725069157,890313.2
666000143,784715.3
5101408678,509128.16
6371000026,402850.78
2024059084,682841.75
7283900036,322553.4
8881900230,774923.25
3959400135,386600.38
7696610270,252023.28
1689400150,893436.94
5103900015,400862.4
1441000350,454651.4
5101408735,315421.7
3126059027,1908813.1
2320069014,518932.78
9541600015,662105.1
8682320420,764990.06
1562200090,615762.44
3395070980,549095.8
7349600230,231732.97
522049122,283473.16
869700060,262633.97
811000055,1384159.5
1221059176,447105.2
1523059103,471901.97
2025760210,707190.3
9218400088,332052.2
8682292020,447803.8
2623089135,458811.88
3758900259,1423106.4
524069049,618117.8
3121500150,834258.75
5581400080,765311.94
8087800020,456914.3
4070700290,744148.0
3296000170,612947.6
9238500040,519424.4
2744600040,344768.47
6813600380,630829.9
6140100150,480915.9
2201500555,516674.88
2600110250,668145.8
4337000275,141916.88
1186000150,583317.06
1972201963,496518.34
1105000745,325590.3
2887700560,624421.4
4039700080,753461.44
522049104,278900.4
4202400078,256230.19
7520000695,191267.52
7714000310,373646.4
4319200060,700232.9
8624700015,628422.1
5104520610,336176.88
2354300845,286376.38
3824100291,453455.28
6151800612,242965.73
5454200080,1020814.56
6413600290,337332.78
2131200065,269943.75
1459920010,284619.6
50300090,379110.7
2326300090,659300.94
7714000070,379752.72
3630180500,939034.44
1727850340,985442.9
8691430330,1010451.56
2310030390,271703.06
5561400610,476556.44
7010701016,520113.56
7883605915,276702.25
1282300995,362980.25
4040700310,460467.66
3353400435,243625.69
2143701015,537514.7
255450020,381780.03
1020069017,349619.12
4038200120,475520.38
9284801100,307620.9
1965200075,717499.6
847100047,576786.1
4038700720,556891.75
6815100085,791327.2
2508000020,315592.8
255520180,599349.25
6822100750,658795.4
869700050,298937.22
1775801405,535159.9
6600400090,221674.88
7202330270,502046.16
1683400165,838093.5
2625069070,1128588.6
7625702440,418628.72
3388000640,238973.02
1899400365,322774.06
6899990200,903454.0
5569700020,839655.4
986000045,273055.9
3293700221,289223.16
3764800250,327125.9
2291400566,337068.47
4219401236,1418933.2
4239400840,185303.52
7211400990,210998.7
7696500280,190074.9
7215721070,526836.1
3204850140,366006.62
4322200220,713770.3
2566300100,1168043.4
1944900090,420955.4
6648500390,298903.94
7385300020,694119.4
1704900135,334175.28
2877100655,723452.06
2726079098,541107.75
7625703800,553524.9
318300040,512168.03
7922800190,513765.25
2023049361,266190.66
8946400210,495112.1
6071600450,545183.9
4343800100,375688.53
1443300140,336474.84
1024039001,862037.1
2767704860,594683.9
7234600851,577589.8
644200065,812005.44
7784400035,704089.06
3826000560,214452.8
9272202260,423665.1
263000253,468159.38
3621059043,581633.1
240000130,492561.97
1352300120,218047.88
7849200861,255852.12
2487700130,511575.72
1796100140,212701.12
7234601221,503950.7
8651710190,438389.78
2916200091,600413.4
1232000915,504639.25
1545801970,281389.72
3211200420,326494.4
7686204675,206167.1
3141600210,162378.42
3959401284,531005.1
2113700825,262927.34
3876000710,393532.62
522069022,552011.94
3214200070,367025.38
1221039156,303738.56
259600790,434155.1
785000040,509409.88
8138870470,502599.53
2596300035,337849.4
540100057,1562954.8
3073500045,472914.3
5363200266,400577.03
8682261650,558548.9
3224510080,841173.1
3211270160,434164.38
9269200520,170045.25
293810190,482140.5
4197400043,374828.12
3026079031,336964.44
5332200405,1012822.7
2473411210,293736.25
9268200315,587881.1
8123500050,596139.44
3221069091,444902.56
2485000165,603959.3
4058800215,578581.5
1926059039,862771.2
2533300680,986886.3
3343903640,339155.0
5700003705,1342396.2
2023049372,376393.16
4058800830,634473.5
3333002302,439820.03
2944500340,293503.2
1982200790,529523.2
8929000270,503178.78
8122101440,260881.9
7525530470,766206.2
9332800020,616702.94
3878900525,218483.92
5420300210,243554.6
9232900165,361338.7
6414100026,408476.34
3013300660,815535.9
7954300120,596295.8
1081200360,321357.97
2877102345,466085.2
2202500255,496824.1
7984400050,212515.47
9558020380,474145.75
7812801850,220158.03
8944460020,379502.4
2306400040,641545.9
8649400410,330904.78
7889602020,224181.16
2041000025,516905.34
871001484,648013.06
2767602141,498241.06
3630180470,782775.4
2769602140,435061.4
2473250280,317200.9
5422560660,541600.7
3756600240,357874.56
8651600160,828726.0
7202300540,847512.4
8961950250,448557.47
3303000130,481370.22
798000062,238499.16
1695900150,871297.1
1604730150,521919.4
4136930310,449899.2
8835401250,1521842.1
8665900328,396941.66
9262800255,294160.88
1853080570,826056.7
5556300114,726601.5
9517200290,414955.34
4037200295,463904.5
7417100123,439324.0
2620069077,254897.9
7922720040,679069.9
558100090,568950.25
257000037,266542.88
3319500385,418737.28
9297301520,419694.03
3580900090,348616.88
1321039076,188167.34
7227801581,283110.5
9407001620,301655.62
2130400150,309497.8
2312400200,220751.86
4046700210,412583.22
1193000480,941785.4
1492800296,507199.0
3013300017,491959.62
3630240140,596356.6
1049010390,353232.56
9320900420,149212.84
4315700060,390454.12
2591010290,288870.47
323089085,684116.7
6600400270,211182.84
2919701105,457723.06
7202360670,907769.06
8927600100,825370.1
3211700045,633068.4
4027701326,479053.7
1601600195,260062.28
7853280350,758369.06
3629970130,717257.25
7203120020,819283.94
9542900190,363724.56
8035350120,581596.9
1238501184,922646.56
251200240,457550.16
8945300200,186890.33
2162000160,1240290.6
5466310060,162380.48
1239400064,886809.25
5205000020,338699.7
1720800305,652254.2
7280300375,565832.5
2095800400,444975.0
7852010950,567172.1
1428001160,531203.6
9528104910,701318.1
8644210470,882279.6
7923300310,504736.75
254000100,632286.1
1931300688,529397.06
7007700030,441503.06
422049178,224145.34
422069067,450691.78
2923049393,392232.4
930000305,419421.06
2461900448,517235.06
2610100020,315104.22
2895550050,269336.44
7701700040,247577.44
2460900020,498181.38
9827700105,549164.4
1005000240,268968.47
7200001254,487912.8
866400040,510015.4
305000170,651124.75
2260800110,886488.5
3442000127,677155.5
5253300437,467475.16
7576700150,1016186.5
5469501410,456569.2
5104531120,809444.06
723049434,327660.75
622069006,1485239.4
2517101200,319292.56
8159620160,244395.6
5561300640,423247.22
3317010130,237331.61
4364200250,383199.66
8732300060,614511.8
5603700025,686984.8
3585900190,1071880.9
3996900575,251331.22
8731801260,227125.28
3810000860,349604.72
5700003585,2115450.5
6332000050,514209.03
9286100250,417860.75
9471201110,1045079.7
9290800050,530095.2
7300200400,659440.44
526069024,933499.56
1454600156,905057.56
3904980360,535633.75
2626119062,248644.28
8651730290,417992.7
7611200195,694930.94
1919800260,581509.8
6632900354,261334.14
3972900195,321848.2
5151600170,291264.16
7016000440,442803.0
871000435,874645.25
9578060540,501905.3
2332700060,869217.06
766000240,240524.31
4363700200,316727.72
7100000250,302752.53
2781250560,214636.27
2781250100,368097.8
5419800220,271676.1
7147600245,238269.77
2926069083,963484.8
6189200125,771445.4
9542830160,265285.38
5152200020,281930.97
9412900045,456704.94
6600410480,176248.17
6979970080,510891.3
5636010280,269917.78
1732801300,837167.4
5561401530,434085.06
9578500510,368437.16
7304300906,297386.03
1223089077,643758.94
721049207,261013.94
8691330310,815692.2
1523069204,481338.88
3188100105,651050.9
6608500290,383962.84
2891400410,328648.66
7663700551,341634.47
5413200140,238994.84
425069139,574812.94
6713700155,352498.94
2767603505,505520.4
7789000080,293017.75
9211500620,247236.88
3750604417,151554.75
7922800320,523397.34
1471620240,358727.56
2222059052,349717.78
9551200270,1113083.8
2767603160,566912.0
9406710060,368528.2
8929000250,370190.72
5538300120,384658.34
2223069120,441020.72
1652500060,1793408.1
8564500240,395867.25
3629700120,584585.25
3943600070,403081.8
4171200025,303012.22
2425049063,4290424.0
9828701650,359457.28
3581000340,325844.22
8100900015,391323.28
2125059161,1032719.3
304000380,218633.75
8146200070,1620498.1
686530170,552587.25
2917200645,504487.06
9547200530,772126.8
2122059199,301293.34
1150000740,612534.25
5706200060,294552.06
9265410010,224685.62
4083800555,535172.0
6152900332,357175.5
2520900301,194171.39
9828200790,493834.06
1657530180,282307.75
7471900045,310830.53
9828200460,407943.94
1775900140,416183.25
6139800430,408211.7
7214400005,556511.2
5332200026,502317.12
9510970300,793795.25
2540830020,460453.38
3392100140,180242.6
1326069191,357422.78
2125059112,1185186.4
859000022,322889.8
8854100350,703671.06
121059007,221393.55
7977201707,515929.22
3859900060,2739735.0
8815400735,758655.75
705700530,337949.0
6600780130,355764.88
6378500105,397402.44
8143000310,512274.25
2877102330,650000.8
3526039074,628237.44
2115510300,244800.98
3024059014,2138996.8
2141330360,589258.25
546000400,485185.44
2071500011,429358.62
7972000240,219800.28
7016200460,450873.56
6204200180,431933.5
1552100135,1094880.5
88000173,404972.06
2581900235,733894.25
9211500560,214176.55
621069218,437581.03
1321970240,332118.38
798000630,296285.72
421000285,287489.25
2824600180,796633.0
3832051140,402905.38
1237500105,722835.25
8802400906,256008.73
3166900270,398270.88
3682000060,375514.8
5469700020,268996.2
1245001820,666385.75
9547205660,635510.4
7974700122,714442.44
7550801225,532029.56
1099950050,680479.4
1402900460,307787.2
7636800041,1312167.2
2115720270,269975.4
8651441750,193418.44
3904100035,251049.5
8815400020,588968.56
3303860590,443272.97
5427110040,1112734.8
1782000160,379045.4
6204420290,482048.38
3995700245,305609.62
7955040130,462778.3
1442880650,527282.5
8833510230,898830.3
7283900551,445062.0
4396000180,249923.67
7504021310,700171.2
322059264,266446.62
3654800040,272738.66
2767704777,498157.0
3278602190,356183.16
3236500220,493381.28
3410600100,278897.4
629410180,767548.6
3352402250,180985.75
4363700304,356682.97
7237550130,1298937.2
9808590210,1116738.1
8074200175,268129.06
3463400330,439194.75
6306400140,792802.0
8564950250,522283.56
5381000070,240453.38
9826700697,482570.22
8132700190,429408.03
7943000020,184843.52
9547204675,546515.75
4112100101,461785.4
727500030,706881.5
114101426,373412.44
9274202005,748972.0
1193000380,946645.8
3039000020,471508.94
7852170130,677137.4
2624079010,643003.44
4137010540,312518.97
7576200012,832088.9
1138020020,339698.3
3969300030,209057.28
898000200,210059.02
5153100030,306244.47
5104532030,495979.44
4406000050,216992.36
9274203390,579220.8
8682290360,480457.5
6928600330,242094.27
4139680070,884411.3
6844702690,544746.75
2154970020,1986123.1
4385701285,1128333.6
2426059071,639706.94
2867300160,528026.56
9512500720,551469.44
1773101020,334167.78
8687800100,291573.8
3627800050,1772286.1
1604600227,295897.84
3300701170,386718.38
9250900111,499732.62
7015200790,597270.0
1311100490,231677.81
2469000010,977757.56
1982201596,565480.6
1862700290,330416.2
2586800270,286689.4
9528102772,482852.25
5490210200,423295.78
6669080020,437321.16
179003055,213273.69
1860600535,925692.94
1592000130,599728.4
3905040170,553322.4
9320500080,253274.31
9276200850,535532.9
224069114,661930.7
2260000340,583735.94
5096300130,375854.03
3432500215,371263.66
2600000050,691337.2
8856003839,229130.38
2492200435,385294.38
7855900110,1087820.4
6806100250,352936.12
2770603523,553735.06
1370800515,1652337.2
2726049150,500475.62
1226059161,557282.25
1068000375,2917177.8
9528104109,455872.9
5126310060,567076.8
1951820070,523058.47
1545805980,399186.44
9464700340,852642.4
4319200675,878942.1
7518500885,536942.9
7852020620,498608.44
869700370,371253.84
8643000190,293723.16
8902000267,668789.75
7972602435,252990.69
2050100210,910848.0
6705120540,451762.34
2767601390,659517.0
4141000490,1099739.9
9345400350,780590.94
3222079162,322999.62
7789000120,252211.34
6646200770,714454.3
6666800180,831870.7
1725800280,479105.8
6117500460,893298.06
5470100220,224425.73
5457300478,440525.84
7550800195,556374.0
7787050180,561402.6
6204430250,514624.5
7640400250,528019.6
624110920,806037.5
3629920140,364755.38
7173700518,631941.3
3210200395,223530.42
2473480560,437509.22
2623089141,530784.56
1423800080,238007.36
2076400050,286593.53
3832060120,313216.38
7702600930,410993.1
5101404555,419292.16
3723800415,334092.3
3356403400,220727.27
9214400125,508311.1
1797500530,497616.56
9551201660,1155919.6
3878900815,355468.25
1760650280,334903.2
5466410030,229780.69
6388930620,571108.8
2331300395,813489.4
9412700160,265960.84
871001611,582275.1
3142600120,588470.94
3995700220,383293.1
2310000280,273475.1
8039900400,406539.25
7504021510,651944.6
1959700445,1652513.5
1556200155,611494.06
3629960590,407764.06
259000240,437814.97
662440020,399363.03
3123049142,496372.72
321100260,678324.3
6840701095,611939.94
3738900165,392795.28
4427100130,439358.12
9238500100,474485.47
6145601810,340630.78
2570300090,362531.8
4017600010,552673.5
1005000220,382766.34
1257202120,503499.16
9527000490,486382.38
8691400080,707543.2
1726069084,459333.9
248000240,196433.08
6113400046,340068.97
2130702350,384379.03
920069052,229494.88
6071300160,509638.97
1623049041,157871.92
9268200285,360436.22
1843100520,346161.16
2887700826,579910.56
9122000385,542834.0
9475700220,368968.4
2804600005,755245.2
2896400300,407564.75
5015000180,716477.4
3630220180,814876.9
8832900780,493552.03
1568100300,457603.78
8718500610,395557.84
4147200140,1060269.6
1973700030,1096509.9
8862000075,227479.75
9320990110,291504.7
1151100035,374705.22
2011000010,221612.34
1651500060,1072768.1
446000190,762516.0
2344300220,874155.75
523049195,173234.6
9191200015,621979.75
7942601410,788522.5
7137800300,198976.33
7853300280,525398.4
6654700240,327810.44
569000050,578513.6
3584000180,231416.78
2026079055,343475.97
8898700880,285159.1
5075400150,621557.0
8731981360,342517.44
4222500020,240586.92
7996720050,601518.94
4077800094,633466.5
6446200365,614453.5
2824089053,559731.8
1311800220,229456.19
3522049063,716476.94
1721801280,210273.64
6131600240,196189.39
7202310040,636238.56
1123059125,552786.06
646910160,228720.52
5630500005,367679.6
3342100785,306518.1
9547205610,609095.9
1773100123,289082.06
3353400092,293816.47
217500015,361692.7
3649100031,414966.53
7896300150,263165.28
623049185,242722.88
1773100430,372405.34
1781500220,831112.8
3395380200,211063.61
2424059170,2946159.0
4389200765,1702195.6
1543000060,508713.5
6154900005,591929.25
2902200240,499618.72
1442880640,525742.1
8562770490,553364.94
2768300655,617577.25
3432501315,296796.78
5035300570,816266.94
3626039028,397890.97
3876540780,235626.1
327000100,1145020.5
7551300065,490128.47
1312920060,238425.33
2215901230,266373.8
6306800010,439958.9
2767700022,498544.38
5589900610,513799.44
4320200020,756646.3
5249804655,610475.9
9238500480,480844.62
3885806565,1152842.0
7905200205,448482.47
5727500102,387853.22
3585220070,424071.5
2078500210,519855.6
1839920050,481399.34
534000080,313030.8
856000255,593417.1
4141010110,1614169.4
9558040820,737249.5
7768700315,1100460.1
2796100640,268117.3
1922059010,208157.56
3448000542,239480.78
3883100220,270885.6
7237301210,283422.25
3893100456,884502.6
9578501110,363567.12
6145601995,421431.12
4024100120,284485.12
8899000050,373801.53
3396820010,573333.7
6749700117,373947.12
1954400060,483715.53
3303970100,749056.3
2540850070,474466.8
3797000745,518201.72
7883603700,249196.28
3438501452,413242.47
3530210260,709693.5
3598600049,190261.06
731500170,369788.34
7129304375,151188.0
263000006,399468.97
7212660560,286966.78
1112700010,375308.2
3420069060,767593.4
2473000470,378810.22
8691390980,709144.2
6184700100,435152.97
4476400275,340106.84
2968801240,306956.12
1529300160,420109.75
7640400070,657941.25
7016100380,451218.2
2172000890,440744.7
4035900015,719810.4
9528104660,968452.4
507100005,375664.22
2783100160,405838.62
3629921140,819133.5
1099750610,250142.81
1330300451,1140452.2
